shots-a,shots conceded-a,bpm-a,avg boost amount-a,amount collected-a,amount collected big pads-a,amount collected small pads-a,count collected big pads-a,count collected small pads-a,amount stolen-a,amount stolen big pads-a,amount stolen small pads-a,count stolen big pads-a,count stolen small pads-a,0 boost time-a,100 boost time-a,amount used while supersonic-a,amount overfill total-a,amount overfill stolen-a,avg speed-a,total distance-a,time slow speed-a,percentage slow speed-a,time boost speed-a,percentage boost speed-a,time supersonic speed-a,percentage supersonic speed-a,time on ground-a,percentage on ground-a,time low in air-a,percentage low in air-a,time high in air-a,percentage high in air-a,time powerslide-a,avg powerslide time-a,count powerslide-a,time most back-a,time most forward-a,avg distance to ball-a,avg distance to ball has possession-a,avg distance to ball no possession-a,time behind ball-a,percentage behind ball-a,time in front of ball-a,percentage in front of ball-a,time defensive half-a,percentage defensive half-a,time offensive half-a,percentage offensive half-a,time defensive third-a,percentage defensive third-a,time neutral third-a,percentage neutral third-a,time offensive third-a,percentage offensive third-a,demos inflicted-a,demos taken-a,bpm-b,avg boost amount-b,amount collected-b,amount collected big pads-b,amount collected small pads-b,count collected big pads-b,count collected small pads-b,amount stolen-b,amount stolen big pads-b,amount stolen small pads-b,count stolen big pads-b,count stolen small pads-b,0 boost time-b,100 boost time-b,amount used while supersonic-b,amount overfill total-b,amount overfill stolen-b,avg speed-b,total distance-b,time slow speed-b,percentage slow speed-b,time boost speed-b,percentage boost speed-b,time supersonic speed-b,percentage supersonic speed-b,time on ground-b,percentage on ground-b,time low in air-b,percentage low in air-b,time high in air-b,percentage high in air-b,time powerslide-b,avg powerslide time-b,count powerslide-b,time most back-b,time most forward-b,avg distance to ball-b,avg distance to ball has possession-b,avg distance to ball no possession-b,time behind ball-b,percentage behind ball-b,time in front of ball-b,percentage in front of ball-b,time defensive half-b,percentage defensive half-b,time offensive half-b,percentage offensive half-b,time defensive third-b,percentage defensive third-b,time neutral third-b,percentage neutral third-b,time offensive third-b,percentage offensive third-b,result,gd
7.0,10.0,395.5,47.81,2007.0,1392.0,615.0,17.5,51.0,346.0,172.5,173.5,2.0,16.0,33.825,40.865,211.5,257.5,22.5,1481.0,466651.5,161.81,48.915,132.23000000000002,39.975,36.735,11.105,198.435,59.99,125.395,37.91,6.94,2.095,6.27,0.135,46.5,162.65,160.05,2534.0,2226.5,2768.5,251.39,76.0,79.385,24.0,228.705,69.14,102.065,30.86,169.765,51.325,102.895,31.11,58.115,17.57,1.5,1.0,484.5,50.785,2656.0,2261.0,395.0,26.0,37.0,456.5,319.5,137.0,3.5,13.0,49.925,48.45,608.0,359.0,31.5,1531.0,479068.5,143.265,43.510000000000005,124.98,37.98,60.86,18.515,188.49,57.25,132.85,40.38,7.760000000000001,2.365,4.505,0.095,49.5,162.85000000000002,161.7,2449.5,2071.5,2911.0,242.21,73.58000000000001,86.89,26.42,201.84,61.33,127.26,38.67,153.89999999999998,46.76,93.315,28.345,81.88499999999999,24.89,0,-1.0
4.0,7.0,401.0,52.44,2174.5,1675.0,499.5,20.0,45.0,547.5,411.0,136.5,4.5,12.5,29.57,44.96,231.0,270.0,10.0,1453.5,460575.0,171.76,51.58,127.735,38.36,33.49,10.055,190.495,57.205,125.075,37.565,17.415,5.23,5.175000000000001,0.145,36.0,165.75,160.85,2438.0,2223.0,2634.5,231.845,69.625,101.135,30.375,214.815,64.50999999999999,118.17,35.49,152.20499999999998,45.71,112.675,33.835,68.105,20.45,1.0,1.0,397.5,52.485,2160.5,1571.0,589.5,20.5,53.5,450.5,281.0,169.5,4.5,15.5,39.425,25.515,260.5,493.5,175.0,1553.0,490588.0,143.02499999999998,43.135,145.515,43.91,43.015,12.95,187.76,56.67,126.285,38.06,17.52,5.27,5.640000000000001,0.125,50.5,164.0,162.45,2500.5,2508.5,2498.0,256.025,77.19,75.53,22.81,206.955,62.46,124.6,37.54,147.47,44.485,113.64,34.31,70.44999999999999,21.205,0,-1.0
8.0,7.0,414.0,48.94,2376.0,1842.5,533.5,23.0,47.0,316.0,164.0,152.0,2.5,13.0,45.535,39.64,198.5,373.5,88.0,1475.5,485856.0,176.09,49.77,133.775,37.83,43.655,12.4,205.365,58.055,140.385,39.74,7.765000000000001,2.205,6.425,0.14,45.0,170.95,168.05,2538.0,2388.0,2697.0,267.68,75.75,85.84,24.25,235.4,66.57499999999999,118.12,33.425,171.43,48.510000000000005,119.605,33.805,62.475,17.685,1.0,1.0,381.0,48.155,2153.5,1653.0,500.5,19.0,45.0,388.5,215.5,173.0,2.5,15.5,47.585,31.665,414.5,256.0,36.0,1454.0,482211.5,176.65,49.895,142.385,40.215,35.04,9.89,221.195,62.475,122.805,34.675,10.07,2.845,2.82,0.33,16.5,170.0,167.85,2306.0,2067.0,2524.0,253.505,71.60499999999999,100.57,28.395,218.255,61.645,135.82,38.355,154.135,43.535,125.085,35.33,74.85,21.135,1,1.0
7.0,5.0,359.0,52.885,2041.5,1524.5,517.0,19.0,44.0,325.0,166.0,159.0,2.5,15.0,31.055,44.215,300.5,360.5,94.0,1475.5,482522.5,168.325,48.63,134.68,38.85,43.495000000000005,12.525,206.78,59.7,126.42,36.47,13.29,3.83,7.375,0.16,47.5,165.3,163.55,2966.5,2851.5,3107.0,255.43,73.71000000000001,91.07,26.29,235.42,67.945,111.08,32.055,181.96,52.52,104.81,30.25,59.725,17.23,1.0,0.5,352.0,60.49,2066.5,1668.0,398.5,23.5,35.5,438.5,313.5,125.0,4.0,11.0,25.515,73.97999999999999,211.5,671.0,92.5,1493.0,484399.5,174.815,50.8,123.62,35.92,45.685,13.28,205.815,59.790000000000006,127.55,37.075,10.76,3.13,7.99,0.16,57.5,166.89999999999998,165.4,2551.5,2394.5,2736.5,255.92,74.36500000000001,88.20500000000001,25.635,209.885,60.995000000000005,134.24,39.005,149.42000000000002,43.425,120.385,34.980000000000004,74.32,21.59,1,1.0
12.0,5.0,379.5,50.135,2108.5,1641.5,467.0,19.5,41.5,510.5,345.0,165.5,4.0,14.0,35.1,48.96,227.0,296.0,53.0,1423.0,442269.5,176.24,52.05,135.6,40.120000000000005,26.38,7.835,205.7,60.77,121.39,35.935,11.13,3.3,7.925000000000001,0.145,56.0,157.85,161.2,2684.5,2531.0,2848.5,277.185,81.94,61.035,18.06,201.39,59.52,136.835,40.48,142.97,42.25,119.38,35.29,75.87,22.46,0.5,0.5,435.0,50.38,2372.5,1965.0,407.5,22.5,36.0,317.0,222.5,94.5,2.5,8.0,54.675,56.21,230.5,301.5,27.0,1458.5,455383.5,180.51,53.205,120.06,35.4,38.6,11.395,197.63,58.235,124.525,36.745,17.02,5.02,2.955,0.11,29.0,161.5,157.95,2557.0,2351.0,2618.5,228.255,67.28999999999999,110.92,32.71,250.95,73.975,88.22999999999999,26.025,189.86,55.975,99.6,29.36,49.72,14.67,1,2.0
4.0,9.0,353.0,55.695,2046.5,1587.5,459.0,22.0,42.0,418.5,284.5,134.0,4.0,13.0,37.575,44.56,289.5,548.5,45.0,1455.0,457508.0,163.56,50.06,125.89,38.395,38.15,11.55,192.825,58.91,126.735,38.66,8.04,2.435,5.585,0.14,40.0,162.64999999999998,160.75,2504.5,2351.5,2668.5,239.975,73.245,87.625,26.755,220.955,67.495,106.64,32.505,160.39,48.985,113.745,34.730000000000004,53.46,16.29,1.0,0.5,352.0,53.92,1905.5,1311.5,594.0,17.0,54.0,295.5,129.5,166.0,2.0,15.0,22.45,60.510000000000005,331.0,392.0,56.0,1543.0,489803.5,152.24,45.745000000000005,136.025,40.875,44.565,13.38,213.125,64.0,111.37,33.49,8.335,2.505,7.025,0.11,65.0,163.85,160.85,2714.0,2559.0,2795.0,253.51,76.18,79.32,23.82,208.645,62.68,124.18,37.32,153.835,46.21,109.76,33.0,69.235,20.785,0,-4.0
4.0,7.0,393.0,56.22,1988.0,1541.0,447.0,20.0,40.0,524.5,326.5,198.0,4.5,17.0,23.200000000000003,44.46,250.0,308.5,42.5,1472.0,442432.5,153.65,48.09,125.665,39.3,40.4,12.61,195.255,61.09,118.875,37.165,5.59,1.745,5.775,0.13,42.5,151.65,150.15,2845.0,2541.5,2920.5,235.565,73.68,84.155,26.32,187.53,58.655,132.19,41.345,128.295,40.115,120.61,37.760000000000005,70.81,22.125,1.5,0.5,428.0,48.775000000000006,2191.0,1706.0,485.0,19.5,39.5,404.5,335.5,69.0,3.5,6.0,42.46,35.870000000000005,350.5,255.0,17.0,1468.0,435085.5,161.46,51.010000000000005,108.385,34.185,46.895,14.8,177.16,55.935,120.87,38.17,18.705,5.895,5.154999999999999,0.1,53.0,154.8,150.85000000000002,2299.5,2116.0,2364.0,245.53,77.515,71.20500000000001,22.485,222.42,70.235,94.32,29.765,175.18,55.315,90.095,28.445,51.465,16.240000000000002,0,-3.0
6.0,6.0,382.5,52.625,2155.5,1672.0,483.5,20.0,46.5,361.0,217.0,144.0,2.5,13.5,26.5,54.35,164.0,309.5,32.5,1435.0,471286.0,192.48,55.185,125.09,35.86,31.26,8.959999999999999,225.11,64.53999999999999,106.49,30.525,17.225,4.9350000000000005,8.024999999999999,0.14,56.5,165.89999999999998,168.85000000000002,2468.0,2277.5,2711.5,269.175,77.16499999999999,79.66,22.835,229.53500000000005,65.80000000000001,119.295,34.2,173.8,49.825,112.57,32.275,62.46,17.905,1.5,0.0,379.0,53.605,2145.0,1690.5,454.5,21.0,41.0,288.5,156.5,132.0,2.0,12.0,30.57,50.16,245.0,423.5,46.5,1343.5,431225.5,204.565,59.425,106.67,30.96,33.15,9.615,223.56,64.94,101.085,29.33,19.74,5.73,5.404999999999999,0.165,39.0,172.95,167.7,2596.5,2111.0,2941.5,265.62,77.125,78.765,22.875,230.93,67.06,113.46,32.94,165.84,48.185,124.14,36.015,54.405,15.805,1,2.0
10.0,5.0,400.0,46.695,2336.5,1863.5,473.0,21.5,42.5,392.0,239.5,152.5,2.5,14.0,57.38,43.345,342.0,256.5,11.5,1436.5,483361.0,192.585,52.04,139.21499999999995,37.585,38.49,10.375,227.14,61.375,127.9,34.515,15.239999999999998,4.11,6.460000000000001,0.135,48.5,172.2,173.15,2900.5,2554.0,3124.5,272.27,73.53,98.02,26.47,237.465,64.15,132.825,35.85,182.33,49.255,108.785,29.380000000000003,79.17,21.365,1.0,0.5,431.5,51.73,2468.5,1943.5,525.0,23.5,46.5,414.5,281.5,133.0,3.5,12.5,25.055,42.5,296.0,417.5,71.5,1469.5,491408.0,184.365,49.965,148.34,40.245000000000005,36.005,9.79,229.27,62.145,127.43,34.58,12.01,3.27,8.594999999999999,0.1699999999999999,50.0,176.5,170.7,2558.0,2375.5,2729.5,289.38,78.50999999999999,79.34,21.49,264.52,71.77,104.19,28.23,207.085,56.185,106.455,28.87,55.175,14.945,1,1.0
5.0,14.0,392.5,53.96,1483.0,1131.5,351.5,15.0,30.5,258.0,184.5,73.5,2.0,6.5,21.195,16.36,191.0,208.5,9.0,1460.5,294129.5,123.81,50.85,103.46,40.355,24.42,8.795,174.55,71.22,70.91499999999999,26.46,6.22,2.32,3.92,0.14,28.5,205.65,165.65,2761.0,2707.5,2842.0,158.655,60.185,93.035,39.815,196.05,78.685,55.63,21.315,164.415,66.26,52.540000000000006,20.665,34.73,13.075,0.5,2.5,364.5,57.475,1860.0,1294.5,565.5,18.0,51.5,541.0,295.5,245.5,4.5,21.0,19.595,43.39,169.5,515.0,172.5,1520.0,425293.5,140.45,46.825,119.065,39.66,40.53,13.515,174.16,58.065,114.965,38.295,10.93,3.645,4.04,0.095,44.0,142.8,140.3,2421.0,2234.0,2654.0,229.8,76.57,70.245,23.43,168.115,56.02,131.935,43.98,118.9,39.615,93.72,31.245,87.43,29.14,0,-3.0
18.0,8.0,393.0,50.405,2276.0,1672.5,603.5,20.0,55.0,602.5,315.5,287.0,4.5,25.0,41.035,31.185,379.0,335.5,138.0,1535.0,501004.5,153.54000000000002,44.44,142.14,41.14,49.79,14.41,205.305,59.425,133.41,38.615,6.755000000000001,1.955,6.54,0.135,48.5,163.9,164.2,2562.5,2206.0,2885.0,262.475,75.98,83.0,24.02,190.675,55.19,154.8,44.81,137.945,39.93,105.625,30.575,101.895,29.495,0.0,0.0,393.5,53.855,2201.0,1683.0,518.0,20.5,44.5,305.0,157.0,148.0,2.5,14.0,39.35,57.465,342.5,379.0,83.5,1471.5,480289.5,171.63,49.67,126.4,36.58,47.52,13.75,192.94,55.835,135.31,39.16,17.305,5.01,6.57,0.15,49.5,164.15,164.2,2440.5,2348.5,2536.5,245.81,71.135,99.74,28.865,248.675,71.965,96.88,28.035,188.86,54.655,108.95,31.53,47.745000000000005,13.815,0,-2.0
8.0,10.0,349.5,49.44,1992.0,1443.0,549.0,19.0,46.5,326.5,179.5,147.0,2.0,10.0,37.64,55.215,198.5,368.0,19.5,1424.5,479811.0,196.62,54.535,128.99,35.78,34.925,9.685,218.9,60.715,128.45,35.63,13.185,3.655,7.925000000000001,0.145,54.5,168.35000000000002,168.55,2535.5,2360.5,2775.0,261.26,72.465,99.27,27.535,250.71,69.53999999999999,109.825,30.46,183.755,50.97,121.795,33.78,54.985,15.25,0.5,0.0,409.0,52.93,2389.5,1887.5,502.0,23.0,45.0,431.5,286.5,145.0,3.0,12.5,49.225,58.48,314.0,426.0,3.5,1512.0,507491.5,166.10500000000002,46.24,153.73,42.835,39.215,10.925,235.765,65.67500000000001,114.205,31.805,9.075,2.525,8.655000000000001,0.125,68.0,170.15,168.3,2865.0,2838.5,2871.5,278.065,77.43,80.97999999999999,22.57,225.925,62.91,133.12,37.09,162.49,45.25,121.885,33.935,74.67,20.81,0,-1.0
11.0,7.0,385.0,48.385,2458.5,1914.5,544.0,21.5,47.5,285.5,130.0,155.5,1.5,12.0,45.260000000000005,30.505,191.0,185.5,3.5,1473.5,535997.5,204.38,50.845,159.75,39.675,38.31,9.48,252.975,62.91,131.15,32.555,18.315,4.53,7.515000000000001,0.135,55.5,186.6,183.5,2723.0,2635.5,2849.5,310.015,77.015,92.425,22.985,274.985,68.35,127.45,31.65,195.215,48.515,138.23,34.37,68.995,17.11,0.0,0.5,414.0,53.765,2744.5,2138.5,606.0,27.0,54.0,671.5,535.5,136.0,6.5,12.0,38.785,52.945,227.0,572.5,97.0,1567.0,573088.0,171.135,42.31,183.34,45.325,49.995000000000005,12.365,235.355,58.185,153.23000000000002,37.89,15.9,3.93,5.220000000000001,0.105,52.0,187.4,183.2,2733.5,2602.0,2859.5,297.77,73.625,106.705,26.375,279.355,69.075,125.12,30.925,203.94,50.43,134.57999999999998,33.27,65.95,16.305,0,-1.0
4.0,2.0,400.5,52.25,2215.5,1726.0,489.5,23.0,42.5,423.5,297.5,126.0,3.5,11.0,22.22,47.795,383.0,496.5,37.5,1475.5,468940.0,169.195,50.645,118.35,35.43,46.515,13.925,206.42,61.790000000000006,111.1,33.255,16.54,4.95,7.890000000000001,0.15,50.0,160.3,160.39999999999998,2722.5,2536.5,2877.0,261.33,78.22999999999999,72.725,21.770000000000003,244.965,73.33,89.095,26.67,181.845,54.435,104.16,31.18,48.06,14.385000000000002,1.5,0.0,402.5,51.675,2173.0,1627.0,546.0,19.0,49.0,386.5,199.5,187.0,3.0,15.5,28.26,34.955,336.0,263.0,74.0,1558.0,486080.5,136.18,41.61,150.025,45.88,41.01,12.515,198.04,60.56,118.58,36.19,10.6,3.25,4.17,0.115,38.0,164.7,160.2,2413.0,2107.5,2728.0,250.115,76.42,77.10499999999999,23.58,193.455,59.14,133.765,40.86,136.055,41.58,116.04,35.45,75.12,22.97,1,1.0
5.0,9.0,356.5,54.255,2476.0,1922.5,553.5,24.5,51.0,441.5,315.0,126.5,4.0,11.5,46.25,42.44,315.5,459.5,84.0,1482.5,543197.5,216.0,52.405,149.03,36.17,47.03,11.425,258.645,62.76,137.935,33.485,15.475,3.755,9.48,0.15,63.0,189.1,190.0,2696.0,2702.5,2686.5,299.36,72.65,112.7,27.35,293.75,71.28,118.305,28.72,217.295,52.735,134.355,32.6,60.41,14.665,0.5,1.0,407.5,47.495000000000005,2651.0,2142.5,508.5,25.0,46.5,436.5,290.5,146.0,3.0,13.0,32.37,60.02,533.5,371.5,9.5,1516.5,546007.0,201.845,49.5,149.07999999999998,36.53,57.08,13.97,254.215,62.34,140.175,34.325,13.615,3.34,4.890000000000001,0.115,45.0,193.25,194.0,2570.0,2481.0,2648.0,308.455,75.59,99.55,24.41,257.17499999999995,63.02,150.83,36.98,181.84,44.54,139.005,34.06,87.16,21.4,0,-1.0
10.0,11.0,359.5,49.265,2320.0,1798.5,521.5,20.5,46.5,467.0,286.0,181.0,3.0,16.0,44.135,38.91,236.5,259.0,17.0,1445.0,522251.0,220.215,54.150000000000006,147.215,36.165,39.5,9.68,249.085,61.255,138.995,34.125,18.855,4.62,8.959999999999999,0.15,63.5,184.25,183.3,2627.5,2562.0,2689.5,303.14,74.495,103.79,25.505,272.645,67.02,134.29,32.98,213.67,52.525,115.2,28.315,78.055,19.165,1.5,0.5,438.0,46.51,2855.5,2231.5,624.0,25.5,55.0,510.0,315.0,195.0,4.0,16.5,54.375,56.67999999999999,510.0,338.0,84.5,1559.0,561110.0,194.435,48.07,143.33999999999995,35.43,66.795,16.5,232.605,57.485,150.53,37.23,21.435,5.285,4.875,0.135,36.0,186.75,182.3,2667.0,2505.0,2838.0,304.265,75.19999999999999,100.305,24.8,267.72,66.16,136.845,33.84,204.065,50.400000000000006,126.225,31.225,74.285,18.375,0,-1.0
8.0,6.0,396.0,52.335,2313.5,1713.5,600.0,21.5,48.5,538.0,313.5,224.5,3.5,18.0,34.08,41.915000000000006,193.0,362.5,42.0,1477.0,488829.5,178.035,49.915000000000006,133.095,37.26,45.885,12.825,208.335,58.395,137.68,38.53,11.0,3.075,8.705,0.145,60.0,171.45,169.8,2443.5,2470.5,2410.5,267.14,74.83500000000001,89.875,25.165,227.745,63.805,129.265,36.195,169.445,47.465,115.295,32.305,72.275,20.23,0.0,1.5,395.0,50.665,2392.5,1986.0,406.5,25.0,38.0,634.0,522.0,112.0,6.0,10.5,47.015,65.375,494.5,530.0,82.0,1524.0,510205.5,179.2,49.555,123.335,34.105000000000004,59.06,16.335,222.765,61.605,124.855,34.53,13.98,3.865,4.404999999999999,0.255,21.0,168.5,168.3,2372.0,2205.0,2507.0,255.185,70.575,106.42,29.425,221.075,61.14,140.52,38.86,160.98,44.52,116.84,32.31,83.785,23.17,1,2.0
10.0,7.0,408.5,49.150000000000006,2575.0,1989.5,585.5,23.0,50.5,551.5,356.0,195.5,4.0,17.0,47.75,51.010000000000005,365.0,321.5,43.0,1494.5,518315.0,187.475,49.150000000000006,146.695,38.46,47.27,12.395,228.39,59.875,139.425,36.555,13.62,3.5700000000000003,8.195,0.15,53.0,175.05,174.9,2737.5,2607.5,2889.5,297.32000000000005,77.95,84.12,22.05,223.745,58.66,157.69,41.34,164.525,43.135000000000005,123.235,32.31,93.68,24.56,0.0,0.0,424.0,47.65,2581.0,2068.5,512.5,24.5,45.5,406.0,288.0,118.0,3.5,10.5,52.57,43.265,255.0,367.0,61.0,1494.0,519015.0,187.225,49.09,149.58499999999998,39.225,44.555,11.685,217.695,57.08,142.095,37.26,21.585,5.66,6.450000000000001,0.13,57.5,174.6,174.9,2483.5,2201.0,2704.0,272.54999999999995,71.47,108.815,28.53,267.91,70.25,113.465,29.75,204.06,53.505,115.94,30.4,61.375,16.095,1,2.0
2.0,10.0,394.5,48.63,1679.5,1316.5,363.0,16.0,31.5,301.5,190.0,111.5,2.5,9.5,32.29,25.905,220.5,211.0,19.0,1487.0,352026.5,130.535,49.465,98.15,37.215,35.06,13.315,156.41500000000002,59.265,94.1,35.7,13.235,5.035,3.87,0.115,33.0,122.8,119.65,2775.5,2476.5,3043.0,193.27,73.25,70.475,26.75,177.85500000000002,67.41499999999999,85.89,32.585,145.345,55.085,62.875,23.845,55.525,21.07,0.5,0.5,416.5,49.255,1736.0,1212.0,524.0,14.0,39.5,244.5,128.5,116.0,1.5,10.0,36.96,29.32,212.5,193.5,22.0,1572.0,377700.0,115.07,43.275000000000006,105.24,39.58,45.575,17.15,142.165,53.465,110.0,41.370000000000005,13.72,5.165,3.72,0.115,35.5,120.6,120.55,2625.0,2608.5,2564.0,205.205,77.18,60.675,22.82,171.595,64.53999999999999,94.285,35.46,124.36,46.785,88.595,33.31,52.925,19.905,0,-5.0
9.0,14.0,387.5,50.255,3159.0,2336.0,823.0,28.5,69.0,434.0,228.5,205.5,3.5,17.5,58.51,51.75,395.0,406.5,111.5,1416.5,636870.5,255.08,52.95,178.585,37.06,48.17,9.99,294.28,61.085,171.51,35.585,16.055,3.33,8.48,0.135,63.5,233.8,228.05,2697.5,2639.5,2777.5,360.86,74.89,120.985,25.11,334.875,69.50999999999999,146.965,30.49,257.46500000000003,53.44,149.975,31.12,74.4,15.44,0.0,1.0,421.5,50.565,3284.0,2646.0,638.0,31.5,57.5,824.0,604.5,219.5,7.5,20.0,42.82,84.94,423.0,519.5,149.5,1422.5,648221.0,266.31,54.81,172.27999999999997,35.44499999999999,47.375,9.745,303.98,62.555,168.97,34.765,13.02,2.68,9.065,0.145,63.0,228.75,228.8,2760.0,2438.0,3031.5,377.9450000000001,77.78,108.025,22.22,309.975,63.8,175.995,36.2,224.755,46.265,154.41,31.770000000000003,106.805,21.965,0,-1.0
12.0,6.0,396.0,52.44,2449.0,1970.5,478.5,23.5,42.5,658.0,474.5,183.5,5.0,16.0,34.425,31.905,276.0,328.0,5.5,1481.0,504952.5,180.325,48.49,150.13,40.370000000000005,41.425,11.14,224.825,60.455,136.84,36.795,10.22,2.75,6.574999999999999,0.135,50.5,174.25,171.4,2553.5,2417.5,2745.5,271.595,73.035,100.285,26.965,221.8,59.645,150.07999999999998,40.355,166.675,44.82,111.91,30.095,93.29,25.09,2.0,0.0,334.0,52.46,2047.0,1591.0,456.0,20.5,43.0,490.0,324.5,165.5,4.5,15.0,27.335,38.445,203.5,477.5,125.0,1490.0,469511.0,195.325,53.28,125.475,34.275,45.525,12.445,220.4,60.145,137.08,37.44,8.85,2.415,8.5,0.15,56.5,196.35,177.4,2750.0,2638.0,2830.0,263.82,71.995,102.505,28.005,262.425,71.6,103.905,28.4,203.77,55.61,95.83,26.135,66.725,18.255,1,5.0
7.0,8.0,384.5,52.045,2267.0,1743.0,524.0,22.5,47.5,428.5,306.0,122.5,3.5,11.0,37.12,42.625,472.0,410.0,20.5,1488.5,508263.5,185.545,49.8,141.235,37.92,45.655,12.27,237.015,63.64,122.41,32.870000000000005,13.01,3.495,8.280000000000001,0.16,53.5,175.25,173.45,2833.0,2661.5,3117.5,272.28,73.115,100.155,26.885,269.535,72.375,102.9,27.625,207.38,55.69,109.35,29.355,55.7,14.955,0.0,0.5,365.5,53.1,2202.0,1729.0,473.0,22.0,41.5,391.5,238.0,153.5,3.0,13.5,34.395,62.59,281.0,483.5,65.0,1517.5,520044.5,183.9,49.15,139.765,37.35,50.515,13.5,218.69,58.445,141.41500000000002,37.795,14.075,3.76,5.31,0.12,45.5,173.3,173.15,2859.5,2714.0,2980.5,295.72,79.03,78.46,20.97,237.87,63.56999999999999,136.315,36.43000000000001,165.74,44.295,135.24,36.145,73.20500000000001,19.56,1,1.0
6.0,8.0,385.5,55.595,2135.0,1207.5,927.5,14.5,50.5,393.5,232.0,161.5,2.5,14.0,35.835,27.275,173.5,218.0,10.5,1526.0,494205.5,154.69,45.59,143.15499999999997,42.18,41.6,12.23,202.135,59.565,126.655,37.305,10.655,3.13,7.74,0.14,53.5,166.3,165.0,2494.5,2274.5,2701.5,242.665,71.48,96.78,28.52,227.62,67.05,111.825,32.95,169.115,49.81,110.95,32.695,59.375,17.490000000000002,0.0,1.5,434.0,52.675,2425.5,1598.0,827.5,21.0,65.5,340.0,89.0,251.0,1.0,22.5,45.37,36.665,439.5,514.5,18.5,1659.0,543736.5,121.12,35.21,152.54,44.35,70.31,20.44,211.03,61.355,122.335,35.57,10.595,3.08,5.65,0.135,41.0,163.6,163.45,2524.0,2374.5,2620.0,273.535,79.525,70.435,20.475,211.795,61.575,132.175,38.425,152.89,44.45,121.435,35.305,69.645,20.245,0,-1.0
4.0,9.0,389.5,54.3,1808.5,1441.0,367.5,17.5,34.0,192.5,78.0,114.5,1.0,10.0,24.405,32.11,267.0,221.5,21.5,1462.5,368805.5,143.625,52.14,98.165,35.745,33.155,12.115,164.765,59.885000000000005,99.17,36.105,11.0,4.005,5.39,0.135,41.0,127.9,126.4,2555.0,2026.0,2784.5,181.085,65.88,93.855,34.120000000000005,194.97,70.905,79.965,29.095,152.18,55.355,75.39,27.395,47.375,17.25,0.0,0.5,361.5,45.91,1629.0,1345.5,283.5,14.5,25.0,347.0,261.5,85.5,3.0,7.5,51.825,41.875,193.0,109.5,38.0,1474.0,373843.0,139.635,50.44,110.995,40.06,26.325,9.5,163.47500000000002,59.040000000000006,96.355,34.78,17.13,6.18,4.385,0.135,34.0,126.6,126.9,2885.0,2788.0,2868.5,231.825,83.715,45.13,16.285,164.67000000000002,59.46,112.285,40.54,119.515,43.155,94.48,34.115,62.965,22.73,0,-4.0
6.0,8.0,405.5,53.81,2189.5,1597.5,592.0,20.0,49.5,471.0,254.5,216.5,3.0,19.5,40.865,31.81,205.0,385.0,46.0,1508.5,443196.5,154.405,48.065,127.83,39.790000000000006,39.02,12.145,196.375,61.125,116.315,36.205,8.57,2.665,4.8100000000000005,0.12,40.5,146.5,147.85000000000002,2676.0,2191.0,3058.0,214.38,66.735,106.875,33.265,188.435,58.655,132.82,41.345,135.46,42.165,109.765,34.17,76.03,23.665,0.5,0.5,377.5,53.59,2075.0,1659.0,416.0,20.0,36.0,268.0,195.5,72.5,2.5,6.5,23.36,58.97,239.0,351.0,54.0,1486.5,433889.5,164.485,51.475,114.24,35.724999999999994,40.93,12.8,186.895,58.47,120.715,37.760000000000005,12.05,3.77,7.235,0.11,63.5,147.95,147.5,2758.5,2708.0,2759.5,253.095,79.2,66.565,20.8,215.34,67.375,104.315,32.625,158.015,49.455,109.11,34.095,52.535,16.45,0,-5.0
7.0,4.0,408.0,53.83,1893.5,1494.5,399.0,17.5,38.5,477.0,307.0,170.0,3.5,16.5,26.885,24.945,233.0,189.5,25.5,1535.0,384328.0,124.42,45.9,105.15,39.040000000000006,40.025,15.06,162.735,60.235,93.345,34.725,13.515,5.04,4.465,0.14,32.5,135.0,128.95,3143.0,3066.0,3298.0,210.265,78.0,59.33,22.0,139.24,51.665,130.355,48.335,99.89,37.06,85.395,31.645,84.315,31.3,0.0,2.0,405.5,52.365,1908.0,1475.0,433.0,18.5,36.5,302.0,195.0,107.0,2.5,9.5,40.23,39.92,463.5,382.5,59.0,1556.0,395963.0,123.84,45.31,97.44,35.605000000000004,52.33,19.08,159.61,58.34,106.57,38.94,7.435,2.715,3.55,0.1149999999999999,29.5,131.35,130.55,2439.0,2370.5,2426.0,190.94,69.78,82.67,30.22,210.44,76.9,63.175,23.1,166.005,60.665,77.62,28.385,29.985,10.95,1,3.0
